ID TAREA,TIPO DE TAREA,TAREA,DESCRIPCIÓN,VARIANTES,CATEGORIA,OBJETIVO,ESPACIO,SERIES,TIEMPO SERIES,TIEMPO TOTAL,MATERIAL,IMAGEN TAREA,ENLACE VIDEO DRIVE,ID_ENLACE_VIDEO_DRIVE,VIDEO_DRIVE
T276,JUEGO LÚDICO,LANZAMIENTO. DERRIBA EL  CONO,"4 jugadores en un cuadrado (20x20), dos a dos (azul y rojo). Cada pareja debe realizar lanzamientos rasos intentando derribar el cono.  Suman 1 punto cada vez que derriban el cono. Jugador que derriba el cono  debe ir a colocarlo de pie y volver a su sitio. Gana el equipo que más puntos consigue",Pierna hábil / no hábil.  Lanzamiento sin control previo.  Diferentes superficies de golpeo.,"ALEVIN , BENJAMIN , PREBENJAMIN , SALA",PASE,20x20,4,3,15,"BALONES , CONOS",TAREAS_Images/85d1eae0.IMAGEN TAREA.135616.png,,,http://drive.google.com/uc?id=
T277,JUEGO DE FÚTBOL,"MINIPARTIDO (3x3, 4x4)","3 contra 3 ó 4 contra 4 en un campo con 2 porterías centradas. Para conseguir gol es obligatorio llevar el balón a una banda y que, en ella,  el atacante realice, buscando profundidad, un regate simple y/o compuesto  sobre el defensor correspondiente para, posteriormente, efectuar un pase  corto y/o medio a su compañero. Valdrá gol en cualquiera de las 2 porterías.",1º oposición (defensa) pasiva. -2º opositor (defensa) con las manos en la espalda.  -3º limitar toques.,"INFANTIL , ALEVIN , BENJAMIN",PROGRESAR,20x20,4,3,15,"BALONES , CHINOS , PETOS , PORTERIA REGLAMENTARIA",TAREAS_Images/4fb6a7ef.IMAGEN TAREA.135748.png,,,http://drive.google.com/uc?id=
T278,JUEGO DE FÚTBOL,MINIPARTIDO  (4 porterías cruzadas),"Jugadores por parejas. Un balón. 2x2. Cada equipo ataca en dos porterías opuestas y defiende las otras dos. (se  pueden poner conos de colores). Se marca gol conduciendo el balón controlado a través de una de las dos  porterías contrarias. Cuando el equipo defensor roba la pelota, se intercambian los papeles.",1.  Limitar toques. 2. Dirigir portería para finalizar. 3.  Limitar tiempo de ataque.,"PREBENJAMIN , SALA",BUSCAR SUPERIORIDADES,15x15,2,4,10,"BALONES , CHINOS , PETOS",TAREAS_Images/9c9400af.IMAGEN TAREA.141824.png,,,http://drive.google.com/uc?id=
T279,JUEGO DE FÚTBOL,"MINIPARTIDO  (2 porterías anchas, 2 equipos)","Jugadores por parejas formando equipo. Dos equipos, uno con balón. 2x1.  Dos jugadores de un equipo atacan alternativamente dos porterías anchas  colocadas una enfrente de otra. Cada una de las metas está defendida por  un defensa. Cada equipo de 2 jugadores efectuará 10 ataques, 5 a cada  portería. El ataque termina con 1 punto a favor de: -Los atacantes cuando consigan alcanzar la línea de meta con el balón  controlado. -Los defensas cuando logren recuperar el balón o si el balón sale fuera.",Jugar 2x2,"PREBENJAMIN , SALA",REGATE,15x15,4,2,10,"BALONES , CHINOS , PETOS",TAREAS_Images/e9c8a1af.IMAGEN TAREA.141930.png,,,http://drive.google.com/uc?id=
T280,JUEGO DE FÚTBOL,"MINIPARTIDO  (2 porterías anchas, 3 equipos)","Jugadores por parejas formando equipo. Tres equipos, uno con balón. 2x1.  Dos jugadores de un equipo atacan alternativamente dos porterías anchas  colocadas una enfrente de otra. Cada una de las metas está defendida por  un defensa. Cada equipo de 2 jugadores efectuará 10 ataques, 5 a cada  portería. Detrás de cada portería ancha se sitúa un 2º defensa que entra en  juego cuando el primer defensa recupera el balón, si meten gol  o si el balón  sale fuera. Estos dos defensas serán ahora atacantes y los que antes  atacaban uno se quedará a defender, el otro detrás de la portería. Así  sucesivamente.",,"PREBENJAMIN , SALA",BUSCAR SUPERIORIDADES,15x15,2,4,10,"BALONES , CHINOS , PETOS",TAREAS_Images/28b44c9b.IMAGEN TAREA.143401.png,,,http://drive.google.com/uc?id=
T281,JUEGO DE FÚTBOL,"MINIPARTIDO (2 porterías anchas, contraataque)","Jugadores por parejas formando equipo. Dos equipos, uno con balón. 2x1. Divididos por una línea  que no pueden traspasar. Dos jugadores de un equipo atacan a una portería, defendida por 1 jugador.  Si marcan gol siguen atacando a la otra portería. El ataque acaba cuando el defensa roba la pelota o el balón sale fuera. En  ese caso, el defensa realizará un pase (puede ser interceptado por los  atacantes) hacia su compañero que controlará y conducirá hasta pasara la  línea de meta. Los atacantes no podrán cruzar la línea discontinua para  defenderlo.","1.  Limitar toques. 2.  Limitar tiempo de ataque. 3. Distancias, tamaño porterías…","PREBENJAMIN , SALA",BUSCAR SUPERIORIDADES,15x15,2,4,10,"BALONES , CHINOS , PETOS",TAREAS_Images/4ef8adc8.IMAGEN TAREA.143509.png,,,http://drive.google.com/uc?id=
T282,TÉCNICA COLECTIVA,PASE. RONDO.,Se juega un rondo entre 5 jugadores y un adversario. Mantener la posesión del balón procurando que no sea interceptado por el  jugador situado en la mitad del pentágono.,Dos toques. 1 toque. Introducir un segundo  defensor.,"BENJAMIN , PREBENJAMIN , SALA",PASE,10x10,4,3,15,"BALONES , CHINOS , PETOS",TAREAS_Images/f70caa31.IMAGEN TAREA.143627.png,,,http://drive.google.com/uc?id=
T283,TÉCNICA COLECTIVA,PASE. RONDO CON TIRO AL  CONO,Se juega un rondo entre 5 jugadores. Otro jugador situado en la mitad procura que sus compañeros no tiren el  pivote con el balón. Este deberá interceptar el balón sin descuidar el pivote. No podrá estar mas cerca de 1 metro del pivote al protegerlo,Empezar con dos toque y pasar a juego a un toque.,"BENJAMIN , PREBENJAMIN , SALA",PASE,10x10,4,3,15,"BALONES , CHINOS , PETOS",TAREAS_Images/6f3c0882.IMAGEN TAREA.143800.png,,,http://drive.google.com/uc?id=
T284,TÉCNICA COLECTIVA,PASES (PERSECUCIÓN RONDO,Jugadores divididos en 2 grupos (depende jugadores se puede hacer en un  único grupo). Los jugadores se colocan en un círculo.  Todos los jugadores del círculo tienen un balón menos dos. Fuera del círculo hay un perseguidor que intenta tocar a un jugador sin balón Los jugadores del círculo se pasarán el balón continuamente. Si un jugador tiene un balón no puede ser “pillado”.,1 o 2 grupos. 2. 2 perseguidores. 3. Dimensiones círculo.,"PREBENJAMIN , SALA",PASE,20x20,4,2,10,"BALONES , CHINOS",TAREAS_Images/cb904239.IMAGEN TAREA.144144.png,,,http://drive.google.com/uc?id=
T285,TÉCNICA COLECTIVA,PASES + VELOCIDAD DE  REACCIÓN,"Dos equipos (azul y rojo) situados uno enfrente del otro. A la señal, comienzan a darse  pases desde los conos. Al cuarto pase, el jugador azul (una vez dado el pase), sale hacia  una de las zonas de cono (la que quiera), pudiendo amagar. El jugador rojo, intenta  interceptar al jugador azul antes de llegar a la zona de conos. Una vez terminada la ronda completa son los jugadores rojos los que hacen la salida en  velocidad.",,"BENJAMIN , PREBENJAMIN , SALA",PASE,30x30,4,2,10,"BALONES , CHINOS",TAREAS_Images/6139d70c.IMAGEN TAREA.144321.png,,,http://drive.google.com/uc?id=
T286,TÉCNICA COLECTIVA,PASE. PASES EN PAREJAS.,"Por parejas a una distancia de 10m. Pasarse el balón entre los dos, alternando de pierna de golpeo",,"PREBENJAMIN , SALA",PASE,30x10,4,2,10,"BALONES , CHINOS",TAREAS_Images/fb03bd15.IMAGEN TAREA.144423.png,,,http://drive.google.com/uc?id=
T287,TÉCNICA COLECTIVA,PASE. PASES EN PAREJAS 2,"Por parejas a una distancia de 10m. Pasarse el balón entre los dos. Jugador uno realiza el pase mientras el jugador 2 acude a  la zona de recepción, dónde devuelve el pase. Jugador 2 sale a la siguiente zona de pase  por detrás de los chinos, mientras jugador uno recibe el pase y lo devuelve a la segunda  zona de pase. Jugador dos devuelve pase a jugador 1.",,"PREBENJAMIN , SALA",PASE,10x40,4,2,10,"BALONES , CHINOS",TAREAS_Images/0d177227.IMAGEN TAREA.144904.png,,,http://drive.google.com/uc?id=
T288,TÉCNICA COLECTIVA,PASE. PASES EN PAREJAS 3.  METE Y CORRE,"Pases entre 2 jugadores. El balón: entre los conos por el centro., laterales  (dcha. e izda.) Control más pase. Cambio de lado cada 2 series.","Distancia (aumentar o disminuir).  Con control previo o a primer toque. Fuerza (menor o mayor).  Cambio de piernas (hábil y no hábil).  Superficie de golpeo (interior, exterior,  empeine)","BENJAMIN , PREBENJAMIN , SALA",PASE,30x10,4,2,10,"BALONES , CHINOS",TAREAS_Images/687698b0.IMAGEN TAREA.145027.png,,,http://drive.google.com/uc?id=
T289,TÉCNICA COLECTIVA,PASES EN TRÍOS,Pases entre tres jugadores. Dos jugadores situados en los extremos y uno  en el centro como pivote. Balones en los extremos que realizan pases al  pivote. El pivote devuelve el pase a los extremos y el extremo cambio de  orientación hasta el otro extremo.,"Distancia (aumentar o disminuir).  Con control previo o a primer toque.  Cambio de piernas (hábil y no hábil).  Superficie de golpeo (interior, exterior,  empeine)","BENJAMIN , PREBENJAMIN , SALA",PASE,20x30,4,2,10,"BALONES , CHINOS",TAREAS_Images/93059e9e.IMAGEN TAREA.145136.png,,,http://drive.google.com/uc?id=
T290,TÉCNICA COLECTIVA,PASE DE NÚMEROS,"Se juega un cuadrado de 5x5 metros. Cada jugador ocupa un lado del cuadrado.  Jugadores numerados del 1 al 4. El juego comienza con un pase del jugador 1 a cualquier otro jugador (2, 3 o 4). El jugador  que recibe el pase, se lo devuelve y le dice un número del 2 al 4 al cual deberá dirigirse el  siguiente pase. El jugador 1 debe devolver el pase al jugador que le han indicado. Este le  devolverá el pase y le indicará otro número del 2 al 4 al cual deberá dirigirse el siguiente  pase y así sucesivamente.",Pierna hábil y no hábil.  Aumentar el número de jugadores,"BENJAMIN , PREBENJAMIN",PASE,5x5,4,2,10,"BALONES , CHINOS , PETOS",TAREAS_Images/65e3c2cd.IMAGEN TAREA.145405.png,,,http://drive.google.com/uc?id=
T291,TÉCNICA COLECTIVA,PASE (COMBINACIÓN TRÍOS),"Jugadores divididos en tríos. Inicia jugador 1 con balón. Jugador que inicia (1) realiza pase el jugador que está en el cono central (2).  Éste, controla y pasa a jugador de la banda (3), el cual conduce hasta línea  de fondo y realiza un pase hacia el punto de penalti. Jugador del centro (2)  correrá a realizar tiro. Jugadores se cambian posiciones: nº 1 pasa donde nº  2, el nº2 pasa donde nº 3, y nº 3 recoge el balón tirado por su compañero y  vuelve a la fila. Después de varias rondas, cambiar de lado.","1. Alternar piernas, superficies…. 2. Velocidad. 3. 1x portero.","PREBENJAMIN , SALA",PASE,15x15,4,3,15,"BALONES , CHINOS",TAREAS_Images/d273bdc9.IMAGEN TAREA.145727.png,,,http://drive.google.com/uc?id=
T292,TÉCNICA COLECTIVA,PASE (TRIANGULA Y MUÉVETE),"Jugadores divididos en 4. Donde inicia jugada, dos jugadores. Los jugadores se colocan formando un triángulo Realizan una sucesión de controles y pases jugando a 2 toques y con ambas  piernas Los jugadores se desplazan al sitio al que envían el balón Realizar el ejercicio en ambos sentidos.","1. Alternar piernas, superficies…. 2. Velocidad (1 toque).  3. Aumentar  distancias.","PREBENJAMIN , SALA",PASE,5x5,4,2,10,"BALONES , CHINOS",TAREAS_Images/a150c4a0.IMAGEN TAREA.145824.png,,,http://drive.google.com/uc?id=
T293,TÉCNICA COLECTIVA,PASE. CAMBIO DE ORIENTACIÓN,Se divide el terreno de juego en 3 zonas (2 bandas y zona central).  El jugador situado en la zona central realiza una combinación corta con una  de las bandas y efectúa un cambio de orientación en largo al compañero  situado en la otra banda Los jugadores de banda tras realizar la combinación en corto realizan un  sprint hasta la otra zona de campo de su propia banda,1. Alternar piernas de pase. 2. Control y  control orientado.,"BENJAMIN , PREBENJAMIN , SALA",PASE,30x30,4,3,15,"BALONES , CHINOS",TAREAS_Images/152a9abf.IMAGEN TAREA.145956.png,,,http://drive.google.com/uc?id=
T294,TÉCNICA COLECTIVA,4 PASES (CON FINALIZACIÓN),"Tres equipos: azul, amarillo y rojo, más un apoyo de superioridad. Equipo azul y amarillo  comienzan una posesión en un cuadrado de 10x10 metros, al borde del área (junto con el  apoyo de superioridad).  A los 4 pases se puede atacar portería, sin oposición una vez se sale del cuadrado. El  jugador que recibe el último pase antes de salir del cuadrado finaliza jugada. Si marca gol  el equipo se mantiene jugando contra equipo amarillo (que comienza la posesión). Si no  marca gol, sale y entra equipo amarillo.",Aumentar el número de toques antes de finalizar.  Libre finalización. Finalización con remate fuera del  área. Primero con la mano para aprenderlo mejor.,"BENJAMIN , PREBENJAMIN , SALA",PASE,25x20,4,4,20,"BALONES , CHINOS , PETOS",TAREAS_Images/af14e725.IMAGEN TAREA.150144.png,,,http://drive.google.com/uc?id=
T295,TÉCNICA COLECTIVA,PASES POR PAREJAS (finalización),Jugadores por pareja.  Cada pareja un balón. La pareja debe realizar pases  entre los conos y finalizar. Deberá finalizar una vez cada  jugador de la pareja.  HACER 2 GRUPOS,1 toque en los pases.  Variedad de finalización.  Alternar piernas.,"BENJAMIN , PREBENJAMIN , SALA",PASE,20x10,4,2,10,"BALONES , CHINOS",TAREAS_Images/7e91074d.IMAGEN TAREA.150244.png,,,http://drive.google.com/uc?id=
T296,TÉCNICA COLECTIVA,PASES (entre porterías),"Jugadores divididos en 4.  dos balones en esquinas contrarias.  Los jugadores realizan pases entre los conos hacia el compañero, que  controla y sigue realizando pase.",Cambiar dirección. Cambio de piernas (hábil y no hábil). Movimiento de jugadores.,"PREBENJAMIN , SALA",PASE,10x10,4,3,15,"BALONES , CHINOS",TAREAS_Images/dff4fd38.IMAGEN TAREA.150354.png,,,http://drive.google.com/uc?id=
T297,TÉCNICA COLECTIVA,PASES (Pase + control orientado),"Jugadores en grupos de 4. Los dos niños del centro con balón cada uno.  Dos niños colocados espalda contra espalda (a medio metro de distancia),  dando la cara cada uno a otro niño del extremo. A la vez, los niños del centro  dan un pase corto a uno de los niños de los extremos y giran, cambiándose  de lugar con el compañero que comparte el centro, para recibir pase enviado  desde el otro extremo y, a su vez, devolverlo.",Distancia (aumentar o disminuir).  Cambio de piernas (hábil y no hábil). Limitar toques.,"ALEVIN , BENJAMIN , PREBENJAMIN , SALA",PASE,20x20,4,2,10,"BALONES , CHINOS",TAREAS_Images/8d2150f4.IMAGEN TAREA.150455.png,,,http://drive.google.com/uc?id=
T298,TÉCNICA COLECTIVA,PASE (Pase + control orientado),"Por tríos, un niño en el centro de la línea media de dos filas de conos.  Los compañeros de los extremos se colocan en uno de los dos conos que  conforman su puerta. El pivote del centro realiza un pase corto y/o medio  sobre el compañero de un extremo, el cual se lo devuelve; en ese momento,  mientras el pivote se gira mediante un control orientado y efectúa un pase  corto y/o medio al jugador del otro extremo, el jugador se cambia de cono.  Tras el pase, el jugador del medio se mueve al centro de los 2 jugadores.",Distancia (aumentar o disminuir).  Cambio de piernas (hábil y no hábil).,"BENJAMIN , PREBENJAMIN , SALA",PASE,20x20,4,3,15,"BALONES , CHINOS",TAREAS_Images/6157b17d.IMAGEN TAREA.150552.png,,,http://drive.google.com/uc?id=
T299,TÉCNICA COLECTIVA,PASE (posesión equipos),"Jugadores en grupos de 4. Dos campos, en cada uno de ellos un grupo. Uno  de los equipos se halla en posesión del balón. Se inicia el juego cuando un  integrante del equipo contrario entra en el campo rival a robar la pelota.  Cuando consigue hacerse con el balón, devuelve la posesión a su equipo en  la otra mitad del campo.","-Para cambiar, obligatorio el que roba debe  pasar el balón a su equipo.  - el que roba manos a la espalda. - dos jugadores entran a robar.","ALEVIN , BENJAMIN , PREBENJAMIN",PASE,30x30,4,3,15,"BALONES , CHINOS , PETOS",TAREAS_Images/fbf7c499.IMAGEN TAREA.150651.png,,,http://drive.google.com/uc?id=
T300,TÉCNICA COLECTIVA,PASE (precisión y oposición),"Jugadores en tríos, con un  balón por grupo. Un jugador debe efectuar pases precisos a través de una de las dos  porterías formadas por los conos. El objetivo es hacer llegar esos pases a un  compañero que está , en movimiento, detrás del defensor (sólo podrá  desplazarse horizontalmente entre las porterías)",Distancia (aumentar o disminuir).  Más porterías y más defensas y atacantes.,"BENJAMIN , PREBENJAMIN , SALA",PASE,10x8,4,2,10,"BALONES , CHINOS",TAREAS_Images/04a84a24.IMAGEN TAREA.150756.png,,,http://drive.google.com/uc?id=
T301,TÉCNICA INDIVIDUAL,REGATE (hacia la derecha/izquierda),"Jugadores divididos en dos equipos. Todos los jugadores con balón.  Inicio (a la vez las dos filas) conduciendo el balón hacia el cono izquierdo  (amarillo) para después, junto con un cambio de ritmo, desplazar el balón en  ángulo recto con un solo toque hacia el cono de la derecha (rojo). Luego  continúa conduciendo hacia el siguiente cono (amarillo) para repetir la  operación, para finalizar conduciendo hacia la fila contraria.",Añadir defensa pasivo en la segunda portería para regatearlo.,"BENJAMIN , PREBENJAMIN , SALA",REGATE,20x20,4,2,10,"BALONES , CHINOS",TAREAS_Images/19810107.IMAGEN TAREA.150853.png,,,http://drive.google.com/uc?id=
T302,TÉCNICA INDIVIDUAL,REGATE  (en cuadrado 5 mts),"Jugadores divididos en dos equipos. Un grupo con balón. El atacante conduce el balón desde una esquina del cuadrado hacia el  centro mientras que el defensa, saliendo de la esquina diametralmente  opuesta, se aproxima para impedirle cruzar con el balón controlado una de  las dos líneas de portería opuestas. Regate hacia la izda. o dcha. (toma de decisiones).","Ambos jugadores se encuentran, cada  uno con balón, en las esquinas  opuestas. A la señal del entrenador  deben correr sin el balón alrededor  del cuadrado. El 1º que llegue a su  balón ataca, el otro defiende.","PREBENJAMIN , SALA",REGATE,5x5,4,2,10,"BALONES , CHINOS",TAREAS_Images/fc4351e1.IMAGEN TAREA.151303.png,,,http://drive.google.com/uc?id=
